acao;evento;timestamp;tabela;origem;destino;mascara;gateway
-R;24089;21.524298819606;20;145.236.0.15;145.236.0.20;32;145.236.0.20
-R;24090;21.524298827377;18;145.236.0.13;145.236.0.20;32;145.236.0.20
-R;24091;21.524298950827;9;145.236.0.4;145.236.0.20;32;145.236.0.20
-R;24092;21.524299084493;16;145.236.0.11;145.236.0.20;32;145.236.0.20
-R;24093;21.524701869835;22;145.236.0.17;145.236.0.19;32;145.236.0.19
-R;24094;21.524701906902;17;145.236.0.12;145.236.0.19;32;145.236.0.19
-R;24095;21.524701984397;8;145.236.0.3;145.236.0.19;32;145.236.0.19
-R;24096;21.524702083598;19;145.236.0.14;145.236.0.19;32;145.236.0.19
-R;24097;21.524702221719;12;145.236.0.7;145.236.0.19;32;145.236.0.19
-R;24098;21.524702268653;15;145.236.0.10;145.236.0.19;32;145.236.0.19
-R;24099;21.524702311086;23;145.236.0.18;145.236.0.19;32;145.236.0.19
-R;24100;21.525170285205;13;145.236.0.8;145.236.0.6;32;145.236.0.6
-R;24101;21.525170680561;14;145.236.0.9;145.236.0.6;32;145.236.0.6
-R;24102;21.525193206778;24;145.236.0.19;145.236.0.3;32;145.236.0.3
-R;24103;21.525193369068;22;145.236.0.17;145.236.0.3;32;145.236.0.3
-R;24104;21.52519350664;11;145.236.0.6;145.236.0.3;32;145.236.0.3
-R;24105;21.525193534067;17;145.236.0.12;145.236.0.3;32;145.236.0.3
-R;24126;21.646769652729;20;145.236.0.15;145.236.0.2;32;145.236.0.2
-R;25980;24.802654491789;22;145.236.0.17;145.236.0.1;32;145.236.0.12
-R;26298;25.296207105767;12;145.236.0.7;145.236.0.2;32;145.236.0.12
-R;26298;25.296207105767;12;145.236.0.7;145.236.0.12;32;145.236.0.12
*R;26732;26.196686925312;12;145.236.0.7;145.236.0.1;32;145.236.0.1
*R;26732;26.196686925312;12;145.236.0.7;145.236.0.1;32;145.236.0.1
-R;26750;26.197637346276;17;145.236.0.12;145.236.0.7;32;145.236.0.7
*R;26853;26.199868593547;11;145.236.0.6;145.236.0.1;32;145.236.0.7
